Emanuel Lasker,?,John Duryea Elwell,?,1-0,33,Rh1 Rf3
Emanuel Lasker,?,John Duryea Elwell,?,1-0,34,Rxg6+ Nxg6
Emanuel Lasker,?,John Duryea Elwell,?,1-0,35,Qh7+ Kf8
Emanuel Lasker,?,John Duryea Elwell,?,1-0,36,Qxg6
Emanuel Lasker,?,Hermann Helms,?,1-0,1,e4 e5
Emanuel Lasker,?,Hermann Helms,?,1-0,2,Nf3 Nc6
Emanuel Lasker,?,Hermann Helms,?,1-0,3,Bb5 Nf6
Emanuel Lasker,?,Hermann Helms,?,1-0,4,d3 d6
Emanuel Lasker,?,Hermann Helms,?,1-0,5,Nc3 Bd7
Emanuel Lasker,?,Hermann Helms,?,1-0,6,h3 Be7
Emanuel Lasker,?,Hermann Helms,?,1-0,7,Ne2 O-O
Emanuel Lasker,?,Hermann Helms,?,1-0,8,Be3 Qe8
Emanuel Lasker,?,Hermann Helms,?,1-0,9,Ng3 d5
Emanuel Lasker,?,Hermann Helms,?,1-0,10,O-O Bd6
Emanuel Lasker,?,Hermann Helms,?,1-0,11,Bg5 Ne7
Emanuel Lasker,?,Hermann Helms,?,1-0,12,Bxd7 Nxd7
Emanuel Lasker,?,Hermann Helms,?,1-0,13,Bxe7 Qxe7
Emanuel Lasker,?,Hermann Helms,?,1-0,14,exd5 f5
Emanuel Lasker,?,Hermann Helms,?,1-0,15,Re1 Qf6
Emanuel Lasker,?,Hermann Helms,?,1-0,16,Qd2 h6
Emanuel Lasker,?,Hermann Helms,?,1-0,17,c4 Rae8
Emanuel Lasker,?,Hermann Helms,?,1-0,18,Rac1 Nc5
Emanuel Lasker,?,Hermann Helms,?,1-0,19,b4 Nxd3
Emanuel Lasker,?,Hermann Helms,?,1-0,20,Qxd3 e4
Emanuel Lasker,?,Hermann Helms,?,1-0,21,Nxe4 fxe4
Emanuel Lasker,?,Hermann Helms,?,1-0,22,Rxe4 Rxe4
Emanuel Lasker,?,Hermann Helms,?,1-0,23,Qxe4 Bxb4
Emanuel Lasker,?,Hermann Helms,?,1-0,24,c5 Ba5
Emanuel Lasker,?,Hermann Helms,?,1-0,25,Rc2 Qf5
Emanuel Lasker,?,Hermann Helms,?,1-0,26,Re2 Qxe4
Emanuel Lasker,?,Hermann Helms,?,1-0,27,Rxe4 Rd8
Emanuel Lasker,?,Hermann Helms,?,1-0,28,Rd4 Bc3
Emanuel Lasker,?,Hermann Helms,?,1-0,29,Rc4 Bf6
Emanuel Lasker,?,Hermann Helms,?,1-0,30,Ra4 Rxd5
Emanuel Lasker,?,Hermann Helms,?,1-0,31,Rxa7 Rxc5
Emanuel Lasker,?,Hermann Helms,?,1-0,32,Rxb7 Rc1+
Emanuel Lasker,?,Hermann Helms,?,1-0,33,Kh2 c5
Emanuel Lasker,?,Hermann Helms,?,1-0,34,a4 c4
Emanuel Lasker,?,Hermann Helms,?,1-0,35,Rc7 c3
Emanuel Lasker,?,Hermann Helms,?,1-0,36,Rc4 Ra1
Emanuel Lasker,?,Hermann Helms,?,1-0,37,Kg3 Ra2
Emanuel Lasker,?,Hermann Helms,?,1-0,38,Ne1 Kf7
Emanuel Lasker,?,Hermann Helms,?,1-0,39,Kf3 Ke6
Emanuel Lasker,?,Hermann Helms,?,1-0,40,Re4+ Kd5
Emanuel Lasker,?,Hermann Helms,?,1-0,41,Nd3 Ra3
Emanuel Lasker,?,Hermann Helms,?,1-0,42,Nb4+ Kc5
Emanuel Lasker,?,Hermann Helms,?,1-0,43,Nc2 Ra2
Emanuel Lasker,?,Hermann Helms,?,1-0,44,Ne3 Bd4
Emanuel Lasker,?,Hermann Helms,?,1-0,45,Re8 Bxe3
Emanuel Lasker,?,Hermann Helms,?,1-0,46,Kxe3 Kc4
Emanuel Lasker,?,Hermann Helms,?,1-0,47,Rc8+ Kb3
Emanuel Lasker,?,Hermann Helms,?,1-0,48,g4 Rd2
Emanuel Lasker,?,Hermann Helms,?,1-0,49,a5 Rd7
Emanuel Lasker,?,Hermann Helms,?,1-0,50,a6 Kc2
Emanuel Lasker,?,Hermann Helms,?,1-0,51,f4 Kb2
Emanuel Lasker,?,Hermann Helms,?,1-0,52,Rb8+ Kc1
Emanuel Lasker,?,Hermann Helms,?,1-0,53,Rb7 Rd8
Emanuel Lasker,?,Hermann Helms,?,1-0,54,a7 c2
Emanuel Lasker,?,Hermann Helms,?,1-0,55,Rb8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,1,e4 e5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,2,Nf3 Nc6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,3,Bb5 g6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,4,Bxc6 dxc6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,5,d3 Bg7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,6,Nc3 Be6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,7,Be3 Qe7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,8,Qe2 c5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,9,h3 c6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,10,a4 b6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,11,Nd2 Nf6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,12,f3 Nd7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,13,O-O g5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,14,Nd1 h6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,15,c3 O-O
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,16,Nf2 Rfd8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,17,Rfd1 Nf8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,18,a5 Ng6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,19,axb6 axb6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,20,Qf1 Nf4
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,21,Rxa8 Rxa8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,22,Ra1 Qb7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,23,Qb1 Ra6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,24,Kh2 Bf8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,25,g3 Ng6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,26,Kg2 Qa7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,27,Rxa6 Qxa6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,28,Nf1 Bd6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,29,c4 f6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,30,Bd2 h5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,31,Ne3 h4
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,32,Nfg4 Bxg4
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,33,hxg4 hxg3
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,34,Nf5 Bf8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,35,Kxg3 Qa7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,36,Qf1 Qd7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,37,Qb1 Ne7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,38,Be3 Nxf5+
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,39,exf5 Qh7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,40,Kg2 Qd7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,41,Kf2 Qa7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,42,Ke2 Bd6
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,43,Bd2 Qa4
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,44,Qh1 Qa7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,45,Be3 Kg7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,46,Bxg5 fxg5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,47,f6+ Kg8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,48,Qh6 Qf7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,49,Qxg5+ Kh8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,50,Qf5 Bf8
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,51,g5 Qh5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,52,Qxe5 b5
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,53,Ke3 Qh4
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,54,f7+ Kh7
Emanuel Lasker,?,Harry Nelson Pillsbury,?,1-0,55,Qf5+
Emanuel Lasker,?,J Troxler,?,1-0,1,e4 e6
Emanuel Lasker,?,J Troxler,?,1-0,2,d4 d5
Emanuel Lasker,?,J Troxler,?,1-0,3,Nc3 Nf6
Emanuel Lasker,?,J Troxler,?,1-0,4,e5 Nfd7
Emanuel Lasker,?,J Troxler,?,1-0,5,Nf3 Be7
Emanuel Lasker,?,J Troxler,?,1-0,6,Be3 O-O
Emanuel Lasker,?,J Troxler,?,1-0,7,Bd3 b6
Emanuel Lasker,?,J Troxler,?,1-0,8,h4 f6
Emanuel Lasker,?,J Troxler,?,1-0,9,Bxh7+ Kxh7
Emanuel Lasker,?,J Troxler,?,1-0,10,Ng5+ fxg5
Emanuel Lasker,?,J Troxler,?,1-0,11,hxg5+ Kg8
Emanuel Lasker,?,J Troxler,?,1-0,12,Qh5 Rf5
Emanuel Lasker,?,J Troxler,?,1-0,13,f4 Nf8
Emanuel Lasker,?,J Troxler,?,1-0,14,g4 g6
Emanuel Lasker,?,J Troxler,?,1-0,15,Qh8+ Kf7
Emanuel Lasker,?,J Troxler,?,1-0,16,gxf5 exf5
Emanuel Lasker,?,J Troxler,?,1-0,17,O-O-O a5
Emanuel Lasker,?,J Troxler,?,1-0,18,Rh6 Ke6
Emanuel Lasker,?,J Troxler,?,1-0,19,Qg8+ Kd7
Emanuel Lasker,?,J Troxler,?,1-0,20,Qxd5+
Emanuel Lasker,?,Max Demby,?,1-0,1,e4 e6
Emanuel Lasker,?,Max Demby,?,1-0,2,d4 d5
Emanuel Lasker,?,Max Demby,?,1-0,3,Nc3 Bb4
Emanuel Lasker,?,Max Demby,?,1-0,4,e5 Ne7
Emanuel Lasker,?,Max Demby,?,1-0,5,a3 Bxc3+
Emanuel Lasker,?,Max Demby,?,1-0,6,bxc3 O-O
Emanuel Lasker,?,Max Demby,?,1-0,7,Bd3 c5
Emanuel Lasker,?,Max Demby,?,1-0,8,Qh5 g6
Emanuel Lasker,?,Max Demby,?,1-0,9,Qh6 f6
